MOVIE_NUM,source_row_number,duplicate_group_size,nonidentical_group,conflict_columns,movie_title,ott_release_month,genre
12382,12323,2,False,,짱,201811,Drama
12382,12324,2,False,,짱,201811,Drama
12504,12438,2,False,,럼블,201708,Action/Adventure
12504,12439,2,False,,럼블,201708,Action/Adventure
12648,12576,2,False,,인사이드아웃,201511,Other
12648,12577,2,False,,인사이드아웃,201511,Other
12651,12580,2,False,,스타워즈:라스트제다이,201803,SF/Fantasy
12651,12581,2,False,,스타워즈:라스트제다이,201803,SF/Fantasy
12683,12611,5,False,,챔피언,201212,Drama
12683,12612,5,False,,챔피언,201212,Drama
12683,12613,5,False,,챔피언,201212,Drama
12683,12614,5,False,,챔피언,201212,Drama
12683,12615,5,False,,챔피언,201212,Drama
12751,12679,2,False,,호빗:뜻밖의여정,201605,SF/Fantasy
12751,12680,2,False,,호빗:뜻밖의여정,201605,SF/Fantasy
12759,12687,2,False,,겨울왕국,201403,SF/Fantasy
12759,12688,2,False,,겨울왕국,201403,SF/Fantasy
12769,12698,3,False,,닥터두리틀(2020),202002,SF/Fantasy
12769,12699,3,False,,닥터두리틀(2020),202002,SF/Fantasy
12769,12700,3,False,,닥터두리틀(2020),202002,SF/Fantasy
12795,12725,2,False,,나를구해줘,201912,Drama
12795,12726,2,False,,나를구해줘,201912,Drama
12800,12731,2,False,,레고무비2,201903,Animation/Family
12800,12732,2,False,,레고무비2,201903,Animation/Family
12828,12760,2,False,,메리포핀스리턴즈,201903,SF/Fantasy
12828,12761,2,False,,메리포핀스리턴즈,201903,SF/Fantasy
12880,12813,2,False,,엘르(2017),201707,Drama
12880,12814,2,False,,엘르(2017),201707,Drama
12885,12819,2,False,,아수라,201611,Thriller/Crime
12885,12820,2,False,,아수라,201611,Thriller/Crime
12948,12878,2,False,,데자뷰(2018),201806,Thriller/Crime
12948,12879,2,False,,데자뷰(2018),201806,Thriller/Crime
13035,12959,2,False,,남과여(2016),201701,Drama
13035,12960,2,False,,남과여(2016),201701,Drama
13065,12988,3,False,,길(2016),201612,Drama
13065,12989,3,False,,길(2016),201612,Drama
13065,12990,3,False,,길(2016),201612,Drama
13069,12994,2,False,,슈퍼배드3,201708,Animation/Family
13069,12995,2,False,,슈퍼배드3,201708,Animation/Family
13077,13002,2,False,,한나(2018),201808,Action/Adventure
13077,13003,2,False,,한나(2018),201808,Action/Adventure
13085,13010,2,False,,불새(1997),201703,Romance
13085,13011,2,False,,불새(1997),201703,Romance
13102,13028,2,False,,벤허(2016),201701,Action/Adventure
13102,13029,2,False,,벤허(2016),201701,Action/Adventure
13111,13038,2,False,,호빗:스마우그의폐허,201605,SF/Fantasy
13111,13039,2,False,,호빗:스마우그의폐허,201605,SF/Fantasy
13124,13051,2,False,,큐브,201901,Horror
13124,13052,2,False,,큐브,201901,Horror
13138,13066,2,False,,7인의사무라이,202003,Action/Adventure
13138,13067,2,False,,7인의사무라이,202003,Action/Adventure
13176,13103,4,False,,알라딘,201901,SF/Fantasy
13176,13104,4,False,,알라딘,201901,SF/Fantasy
13176,13105,4,False,,알라딘,201901,SF/Fantasy
13176,13106,4,False,,알라딘,201901,SF/Fantasy
13237,13164,3,False,,블라인드(2016),201604,Drama
13237,13165,3,False,,블라인드(2016),201604,Drama
13237,13166,3,False,,블라인드(2016),201604,Drama
13278,13205,2,False,,수어사이드스쿼드,201811,Action/Adventure
13278,13206,2,False,,수어사이드스쿼드,201811,Action/Adventure
13282,13210,2,False,,업(2009),201701,Drama
13282,13211,2,False,,업(2009),201701,Drama
13298,13227,2,False,,몬스터대학교,201612,Animation/Family
13298,13228,2,False,,몬스터대학교,201612,Animation/Family
13326,13253,2,False,,인크레더블2,201810,Animation/Family
13326,13254,2,False,,인크레더블2,201810,Animation/Family
13327,13255,2,False,,열혈남아(2006),201912,Thriller/Crime
13327,13256,2,False,,열혈남아(2006),201912,Thriller/Crime
13336,13264,2,False,,지금만나러갑니다(2018),201804,Romance
13336,13265,2,False,,지금만나러갑니다(2018),201804,Romance
13370,13298,2,False,,몬스터호텔2,201601,Animation/Family
13370,13299,2,False,,몬스터호텔2,201601,Animation/Family
13397,13325,2,False,,심야식당2(2017),201706,Drama
13397,13326,2,False,,심야식당2(2017),201706,Drama
13557,13479,2,False,,스파이서바이버[무삭제판],201612,Action/Adventure
13557,13480,2,False,,스파이서바이버[무삭제판],201612,Action/Adventure
13604,13523,3,False,,싸움의기술,201306,Action/Adventure
13604,13524,3,False,,싸움의기술,201306,Action/Adventure
13604,13525,3,False,,싸움의기술,201306,Action/Adventure
13608,13529,2,False,,빅히어로,201702,Animation/Family
13608,13530,2,False,,빅히어로,201702,Animation/Family
13808,13725,2,False,,택시(2015),202003,Comedy
13808,13726,2,False,,택시(2015),202003,Comedy
13897,13810,2,False,,아이스에이지4:대륙이동설,201210,Animation/Family
13897,13811,2,False,,아이스에이지4:대륙이동설,201210,Animation/Family
13909,13822,2,False,,굿다이노,201809,Animation/Family
13909,13823,2,False,,굿다이노,201809,Animation/Family
13945,13858,2,False,,레고배트맨무비,201704,Animation/Family
13945,13859,2,False,,레고배트맨무비,201704,Animation/Family
14033,13946,2,False,,싸이코(1960),201312,Drama
14033,13947,2,False,,싸이코(1960),201312,Drama
14059,13973,3,False,,스토커,201307,Drama
14059,13974,3,False,,스토커,201307,Drama
14059,13975,3,False,,스토커,201307,Drama
14119,14033,2,False,,나비효과(2004),201505,Drama
14119,14034,2,False,,나비효과(2004),201505,Drama
14126,14041,2,False,,사라진시간(2019),202006,Thriller/Crime
14126,14042,2,False,,사라진시간(2019),202006,Thriller/Crime
14287,14190,3,False,,라이온킹(2019),201910,Animation/Family
14287,14191,3,False,,라이온킹(2019),201910,Animation/Family
14287,14192,3,False,,라이온킹(2019),201910,Animation/Family
14295,14199,2,False,,도망자,201203,Drama
14295,14200,2,False,,도망자,201203,Drama
14308,14212,3,False,,기문둔갑,201808,Action/Adventure
14308,14213,3,False,,기문둔갑,201808,Action/Adventure
14308,14214,3,False,,기문둔갑,201808,Action/Adventure
14366,14269,2,False,,갈매기,201812,Drama
14366,14270,2,False,,갈매기,201812,Drama
14380,14283,4,False,,알라딘(2019),201909,SF/Fantasy
14380,14284,4,False,,알라딘(2019),201909,SF/Fantasy
14380,14285,4,False,,알라딘(2019),201909,SF/Fantasy
14380,14286,4,False,,알라딘(2019),201909,SF/Fantasy
14407,14313,2,False,,차이나타운,201505,Thriller/Crime
14407,14314,2,False,,차이나타운,201505,Thriller/Crime
14452,14357,2,False,,캡틴아메리카:시빌워,201609,SF/Fantasy
14452,14358,2,False,,캡틴아메리카:시빌워,201609,SF/Fantasy
14500,14405,2,False,,리틀프린세스소피아:신비한섬,201710,SF/Fantasy
14500,14406,2,False,,리틀프린세스소피아:신비한섬,201710,SF/Fantasy
14582,14486,3,False,,침입자(2017),201909,Horror
14582,14487,3,False,,침입자(2017),201909,Horror
14582,14488,3,False,,침입자(2017),201909,Horror
