side,source_label,relative_path,feature_set,feature_name,policy_or_status,source_feature_column
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\06x_dataset_generation_260515\06x_model_feature_lists.csv,expanded_feature_set,06x_expanded_dataset,,dataset_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,is_churn_prevented,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,is_user_verified,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,is_standard,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,is_premium,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,age_group,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,is_female,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,is_male,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,reg_is_weekend,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,reg_hour_morning,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,reg_hour_afternoon,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,reg_hour_evening,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,reg_hour_night,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,payment_is_mobile,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,payment_is_pc,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,payment_is_android,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,payment_is_ios,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,total_watch_count,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,unique_movie,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_days,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,active_ratio,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,total_watch_time_min,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_per_day,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,avg_watch_time_min,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,median_watch_time_min,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,std_watch_time_min,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,avg_daily_watch_time_min,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,max_watch_time_min,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,max_daily_watch_time_min,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,max_daily_sessions,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,recency,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,avg_gap_between_watch_days,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,avg_gap_w1_watch_days,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,avg_gap_w2_watch_days,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,avg_gap_w3_watch_days,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,max_inactive_gap_days,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,avg_rewatch_ratio,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,weekend_watch_ratio,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_ratio_under_1m,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_ratio_under_5m,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,movie_per_active_day,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,max_day_share,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,day_count_over_3times,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_time_min_w1,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_time_min_w2,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_time_min_w3,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_session_w1,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_session_w2,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,watch_session_w3,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,retention_w2_ratio,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,retention_w3_ratio,,feature_name
park,park_feature_inventory,park.ingyeom\reports\audits\html_claim_validation_core_sources_20260518_212100\park.ingyeom\reports\audits\15x_payment_device_sensitivity_260516\15x_expanded_no_payment_device_feature_list.csv,overall_without_promotion,diff_between_w2_w1,,feature_name
