dataset_scope,model_name,feature,feature_family,mean_abs_shap,mean_signed_shap,feature_value_shap_corr,direction_label,interpretation_limit
promotion_only,LightGBM,documentary_ratio,content_preference_context,0.005355509972403783,0.0002104553485133819,0.21477149319236766,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
promotion_only,LightGBM,historical_war_ratio,content_preference_context,0.02850212736044283,-0.0037849380034930746,0.34860512087932993,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
promotion_only,LightGBM,other_ratio,content_preference_context,0.03693897274990544,-0.0008050167640798717,0.6636114434703668,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
promotion_only,LightGBM,is_basic,membership_context,0.20394017169042242,0.002331764566203844,-0.943358578691272,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
promotion_only,LightGBM,is_cold_start_3d_fixed,usage_retention_behavior,0.26317438831785966,-0.030298068050635216,0.958195533820482,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
promotion_only,LightGBM,is_cold_start_7d_fixed,usage_retention_behavior,0.0,0.0,,direction_not_stable_or_nonmonotonic,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_churn_prevented,other_feature_family,0.07895492833083721,0.008802567204831796,-0.7350310239694862,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_user_verified,auth_proxy_caveat,0.013375860651040211,-0.000219988474455366,-0.8673981996880301,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_standard,membership_context,0.015156766385947018,-0.00020155861238682106,0.8993692739743894,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_premium,membership_context,0.0014601538654979483,1.1736232116335115e-05,0.6317482890507699,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,age_group,demographic_proxy_caveat,0.06571928808424808,-0.007793799398776817,0.5693933184806674,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_female,demographic_proxy_caveat,0.009097592720731497,-0.00047000784885835436,0.7448682167481119,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_male,demographic_proxy_caveat,0.005237350900206228,0.00017888775819351283,-0.7263433074768569,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,reg_is_weekend,registration_context,0.007188241737768069,-7.00746365996214e-05,0.7275755523748575,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,reg_hour_morning,registration_context,0.005979435590299295,0.00018662484284411344,0.6956906662375327,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,reg_hour_afternoon,registration_context,0.0028045313076563573,-9.65296138092498e-05,0.36655223653682173,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,reg_hour_evening,registration_context,0.013518689132840711,0.0001645136756553397,-0.7932954911135881,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,reg_hour_night,registration_context,0.003765743307642515,-1.6652855568644014e-05,0.31217727662224365,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,total_watch_count,usage_retention_behavior,0.009216264205220438,-0.001259007487074091,0.7281337535628032,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,unique_movie,content_preference_context,0.014951138034621904,-0.002318466787466103,0.7688019268046246,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_days,usage_retention_behavior,0.03748478492453697,0.0035920888275731543,0.8537471497884047,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,active_ratio,other_feature_family,0.0181057819734162,0.0031774657217257004,0.7479717822182685,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,total_watch_time_min,usage_retention_behavior,0.08056795522027618,0.009308232541655404,0.7380053641814339,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_per_day,usage_retention_behavior,0.01564728770133603,0.002377290340506423,0.4744824644447431,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_watch_time_min,usage_retention_behavior,0.04002478417861748,0.0018272479075297405,0.8218167172143315,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,median_watch_time_min,usage_retention_behavior,0.20940168933899186,0.003074512063312363,0.7905197326770347,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,std_watch_time_min,usage_retention_behavior,0.055207494866724605,0.008624243989343194,0.6271795959280037,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_daily_watch_time_min,usage_retention_behavior,0.028555910614203765,-0.0012103764850112193,0.6990758879490294,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,max_watch_time_min,usage_retention_behavior,0.12294133357217395,-0.0027609658912373975,0.8508566968173749,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,max_daily_watch_time_min,usage_retention_behavior,0.028853392839592214,0.0028145776044344126,0.7418941626702151,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,max_daily_sessions,usage_retention_behavior,0.007280094531072236,0.0005457256624398338,0.20030788779257988,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,recency,usage_retention_behavior,0.041458660614688746,-0.006520778302940001,-0.7260184316130511,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_gap_between_watch_days,usage_retention_behavior,0.03461962424586658,0.004054159123110239,0.8110259279007849,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_gap_w1_watch_days,usage_retention_behavior,0.03249928552030437,-0.0018689076703987438,0.8360272146961081,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_gap_w2_watch_days,usage_retention_behavior,0.006983293945468624,0.0008015424696852199,0.771353015524922,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_gap_w3_watch_days,usage_retention_behavior,0.07602221776111538,-0.0009672269387719691,0.8993457640505024,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,max_inactive_gap_days,usage_retention_behavior,0.02293373054992198,0.001409199710189574,0.825647643848038,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_rewatch_ratio,usage_retention_behavior,0.02152567256490955,0.0015800242880285955,-0.6227451061426054,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,weekend_watch_ratio,usage_retention_behavior,0.02202845451666739,-0.002124499817767443,-0.694451199884969,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_ratio_under_1m,usage_retention_behavior,0.05641745519289597,0.002772872189129686,-0.6264744386249083,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_ratio_under_5m,usage_retention_behavior,0.02836327271159609,0.003197573520314547,-0.4692325649510969,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,movie_per_active_day,content_preference_context,0.012936857713417828,-0.0005144943148718516,0.4507271066345079,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,max_day_share,other_feature_family,0.08365708753623517,-0.002702866036442674,-0.7699782845114912,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,day_count_over_3times,other_feature_family,0.005407624491756675,-0.000448731450537117,0.7646790503180926,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_time_min_w1,usage_retention_behavior,0.04647464287830553,0.002963999129839057,-0.5218690237860275,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_time_min_w2,usage_retention_behavior,0.04001112819450687,0.0047629195940240175,0.7116426799620114,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_time_min_w3,usage_retention_behavior,0.17231514460948455,-0.009300944680514652,0.727347056651027,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_session_w1,usage_retention_behavior,0.021377957939907558,-0.0004610947716393156,-0.5067533497094725,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_session_w2,usage_retention_behavior,0.016806746461752873,-0.00012014347360725703,0.7818859182078717,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,watch_session_w3,usage_retention_behavior,0.03120650572077773,-0.00021183172308095042,0.6718534924544599,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,retention_w2_ratio,usage_retention_behavior,0.32727609281392206,-0.007504219869254912,0.5687710576746341,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,retention_w3_ratio,usage_retention_behavior,0.36864484973268224,0.016680460814979765,0.5088023810988898,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,diff_between_w2_w1,usage_retention_behavior,0.1687734422228823,0.007443668678618538,0.5877865017890048,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,diff_between_w3_w1,usage_retention_behavior,0.19341218518184197,-0.0014792422710513864,0.6391844076309621,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,diff_between_w3_w2,usage_retention_behavior,0.21490801666858833,-0.0032958571617365024,0.6428614169347995,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_w1_over_50pct,other_feature_family,0.11048751781479284,0.0015284770548722017,-0.9662405555185593,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_w2_over_50pct,other_feature_family,0.002575301719530222,0.0003457897111344788,0.43347755061897913,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_w3_over_50pct,other_feature_family,0.002262910846950532,4.2555414931729385e-05,0.4841533722478395,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_only_w1,usage_retention_behavior,0.08701089255082127,-0.011167350428148332,-0.9900196410925567,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_only_w2,usage_retention_behavior,0.0,0.0,,direction_not_stable_or_nonmonotonic,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_only_w3,usage_retention_behavior,0.0,0.0,,direction_not_stable_or_nonmonotonic,model explanation only; not causal effect
nonpromotion_only,CatBoost,new_movie_in_90d_ratio,content_preference_context,0.022993053241247785,0.0012922712306028324,0.6261667377590943,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,new_movie_in_180d_ratio,content_preference_context,0.01784659038855694,0.003202362101787508,-0.48956044255689046,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,new_movie_in_365d_ratio,content_preference_context,0.01783884067936689,-0.0021042483740767925,0.7474950646923061,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,old_movie_ratio_5y,content_preference_context,0.00891396554909544,0.00018742873463534993,-0.3967866556403461,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,avg_ott_release_year,content_preference_context,0.026841005319673518,0.0015087358106782038,-0.2578218062167197,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,genre_diversity_count,content_preference_context,0.063189761726057,-0.002612531147837434,0.8595259694449934,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,action_adventure_ratio,content_preference_context,0.20503762904270084,0.0003983730806562025,-0.9495014234052888,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,family_animation_ratio,content_preference_context,0.30502791646872346,-0.006495246824534601,0.8988002808660749,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,drama_ratio,content_preference_context,0.3584823278945882,-0.00505684840929061,0.7360425787308682,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,thriller_crime_ratio,content_preference_context,0.24506949728607283,0.00021103752853030762,-0.9643092466423939,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,sf_fantasy_ratio,content_preference_context,0.04785536335444251,-0.002731917566442812,-0.8082165939025018,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,comedy_ratio,content_preference_context,0.02890175951407692,0.001864267661698928,-0.10098581052847591,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,romance_ratio,content_preference_context,0.24757823477046814,0.003056502289735421,0.8477457955679185,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,horror_ratio,content_preference_context,0.06005291301020845,0.0012070038728907613,-0.9529764689485145,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,documentary_ratio,content_preference_context,0.008498328311846787,0.00033221504374382927,0.48720065315269356,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,historical_war_ratio,content_preference_context,0.012408509016155067,-0.00010554322839721286,0.4061636693728679,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,other_ratio,content_preference_context,0.022311562927846768,-0.00035120903110406345,0.680310191008281,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_basic,membership_context,0.05781583306418246,0.0006314175733068649,-0.9420207842305474,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_cold_start_3d_fixed,usage_retention_behavior,0.10566983254051115,-0.002210779274458556,0.9742990171409909,higher_feature_value_tends_to_raise_repurchase_score,model explanation only; not causal effect
nonpromotion_only,CatBoost,is_cold_start_7d_fixed,usage_retention_behavior,0.004322508854104631,0.0008243387902860606,-0.49449701959153125,higher_feature_value_tends_to_lower_repurchase_score,model explanation only; not causal effect
